NEWS_TYPE,BEDROOM_NUMBER,BATH_ROOM_NUMBER,AREA,APARTMENT_TYPE,FURNITURE_TYPE,PRICE,LATITUDE,LONGITUDE
môi giới,2.0,,50.0,chung cư studio,full,3.5,21.0024138,105.9641124
môi giới,2.0,2.0,80.0,chung cư thường,full,9.0,21.0442326,105.7673186
môi giới,1.0,,40.0,chung cư thường,full,7.0,21.0607423,105.80900449999999
môi giới,2.0,,80.0,chung cư thường,full,9.0,21.0919168,105.78500220000001
môi giới,3.0,2.0,86.0,chung cư thường,full,7.0,21.0730201,105.77032870000001
cá nhân,2.0,2.0,83.0,chung cư thường,full,9.0,21.0396186,105.7672124
cá nhân,3.0,,90.0,chung cư thường,full,12.0,21.0586359,105.78319920000001
cá nhân,2.0,2.0,72.0,chung cư thường,full,12.0,21.0105633,105.7994223
cá nhân,2.0,,60.0,chung cư studio,cơ bản,3.5,20.9859154,105.93116440000001
cá nhân,2.0,,55.0,chung cư thường,full,9.0,20.958768799999998,105.8463162
môi giới,1.0,,51.0,chung cư studio,full,17.0,21.0105633,105.7994223
cá nhân,2.0,,90.0,chung cư thường,unk,11.0,20.9982638,105.86736670000002
cá nhân,2.0,1.0,54.0,chung cư studio,full,6.0,21.008852800000003,105.74391940000001
cá nhân,3.0,2.0,99.8,chung cư thường,cơ bản,11.0,20.9796125,105.8443534
cá nhân,1.0,1.0,50.0,chung cư thường,full,10.0,21.014854999999997,105.8504718
cá nhân,1.0,,28.0,chung cư studio,cơ bản,5.0,21.0032299,105.77861419999999
cá nhân,1.0,1.0,46.0,chung cư thường,unk,5.25,21.0368026,105.79945390000002
cá nhân,1.0,1.0,58.0,chung cư thường,full,7.0,21.0376771,105.7976502
cá nhân,1.0,,45.0,chung cư thường,full,6.0,21.037621899999998,105.7980848
cá nhân,2.0,,60.0,chung cư thường,unk,5.0,21.0274173,105.8354395
môi giới,2.0,,67.0,chung cư thường,full,9.0,21.076420199999998,105.8260943
môi giới,2.0,2.0,80.0,chung cư thường,full,7.0,21.0838905,105.80848229999998
môi giới,1.0,2.0,40.0,chung cư studio,cơ bản,6.0,21.0729504,105.8022811
cá nhân,1.0,,45.0,chung cư thường,unk,7.0,21.0435412,105.7863629
môi giới,1.0,2.0,60.0,chung cư thường,full,14.0,20.9981973,105.8127529
cá nhân,3.0,2.0,123.0,chung cư thường,full,10.0,21.0718193,105.8054102
môi giới,2.0,,80.0,chung cư thường,full,6.0,21.081348000000002,105.8147429
môi giới,3.0,2.0,96.0,chung cư thường,full,11.0,21.0586359,105.78319920000001
cá nhân,3.0,1.0,76.0,chung cư thường,full,7.0,21.0768702,105.81487079999998
môi giới,1.0,1.0,60.0,chung cư thường,cơ bản,7.0,21.059675600000002,105.80407959999998
môi giới,1.0,2.0,50.0,chung cư thường,cơ bản,7.0,21.0923613,105.7817131
môi giới,2.0,,70.0,chung cư thường,full,7.0,21.081348000000002,105.8147429
cá nhân,1.0,,55.52,chung cư thường,cơ bản,15.0,21.0311,105.8136648
môi giới,2.0,,80.0,chung cư thường,full,9.0,21.076420199999998,105.8260943
cá nhân,1.0,,40.0,chung cư thường,unk,5.0,21.0247538,105.8010085
cá nhân,1.0,1.0,41.0,chung cư thường,full,8.0,21.0024138,105.9641124
cá nhân,3.0,2.0,58.0,chung cư thường,full,7.0,21.070429999999998,105.8091699
môi giới,1.0,,60.0,chung cư thường,full,5.5,21.0768702,105.81487079999998
cá nhân,1.0,1.0,55.0,chung cư thường,full,16.0,20.9981973,105.8127529
cá nhân,1.0,1.0,65.0,chung cư thường,unk,8.0,21.0338462,105.8266015
cá nhân,1.0,,38.0,chung cư studio,full,7.0,21.0099571,105.7843298
cá nhân,1.0,,50.0,chung cư thường,full,7.0,21.0442326,105.7673186
cá nhân,2.0,,80.0,chung cư thường,cơ bản,19.0,21.033009399999997,105.8139007
cá nhân,2.0,1.0,75.0,chung cư thường,cơ bản,6.5,21.0084108,105.8014449
cá nhân,2.0,,69.6,chung cư thường,full,9.0,20.9999913,105.86995390000001
môi giới,2.0,,70.0,chung cư thường,cơ bản,10.0,20.996852399999998,105.8034491
môi giới,2.0,1.0,75.0,chung cư thường,nguyên bản,11.0,21.009057100000003,105.8607507
cá nhân,3.0,2.0,96.0,chung cư thường,full,25.0,20.9959819,105.8097244
môi giới,2.0,,75.0,chung cư thường,full,6.0,21.0366497,105.77913559999999
môi giới,3.0,,110.0,chung cư thường,cơ bản,12.0,21.0442326,105.7673186
cá nhân,2.0,,79.0,chung cư thường,cơ bản,23.0,21.0034608,105.77032870000001
cá nhân,2.0,1.0,95.0,chung cư thường,unk,7.8,21.0059735,105.85441920000001
môi giới,2.0,,71.0,chung cư thường,full,10.0,21.016127800000003,105.7926129
cá nhân,1.0,1.0,55.0,chung cư thường,full,7.0,21.0366497,105.77913559999999
cá nhân,2.0,2.0,70.0,chung cư thường,full,8.0,21.016127800000003,105.7926129
cá nhân,2.0,,50.0,chung cư thường,nguyên bản,7.0,21.036669,105.779831
môi giới,2.0,,86.0,chung cư thường,cơ bản,14.0,20.999412,105.8143375
môi giới,2.0,,108.0,chung cư thường,full,18.5,21.027233,105.81693670000001
môi giới,2.0,2.0,92.0,chung cư thường,cơ bản,12.0,21.030646100000002,105.7692892
môi giới,2.0,2.0,72.0,chung cư thường,full,10.0,21.0919168,105.78500220000001
cá nhân,2.0,2.0,60.0,chung cư thường,full,9.0,21.016127800000003,105.7926129
cá nhân,2.0,,28.0,chung cư studio,full,7.5,21.0032299,105.77861419999999
môi giới,2.0,,78.0,chung cư thường,full,10.0,21.0310421,105.78082930000001
môi giới,2.0,2.0,74.0,chung cư thường,full,10.0,21.0586359,105.78319920000001
môi giới,2.0,,84.0,chung cư thường,cơ bản,9.0,21.033369399999998,105.76971979999999
cá nhân,1.0,,35.0,chung cư mini,unk,5.0,21.0340808,105.7977469
môi giới,2.0,2.0,63.0,chung cư thường,full,12.0,21.0269818,105.7860861
môi giới,3.0,,120.0,chung cư thường,cơ bản,11.0,21.0362368,105.7905825
môi giới,2.0,,56.0,chung cư studio,full,8.0,21.033369399999998,105.76971979999999
môi giới,2.0,,75.0,chung cư thường,full,6.0,21.0586359,105.78319920000001
môi giới,2.0,1.0,55.0,chung cư thường,full,7.0,21.0768702,105.81487079999998
môi giới,3.0,,120.0,chung cư thường,cơ bản,11.0,21.0084108,105.8014449
cá nhân,1.0,,45.0,chung cư thường,full cao cấp,6.0,21.0141788,105.7775527
cá nhân,1.0,,42.0,chung cư mini,unk,6.0,21.035271100000003,105.8203308
môi giới,2.0,,65.0,chung cư thường,cơ bản,10.0,21.004707800000002,105.80442479999999
môi giới,2.0,,56.0,chung cư thường,cơ bản,9.0,21.033369399999998,105.76971979999999
môi giới,3.0,2.0,114.0,chung cư thường,full,11.5,21.0586359,105.78319920000001
môi giới,3.0,,93.0,chung cư thường,full,6.5,21.0586359,105.78319920000001
cá nhân,3.0,2.0,93.0,chung cư thường,unk,19.0,20.9982638,105.86736670000002
cá nhân,3.0,1.0,65.0,chung cư thường,unk,4.8,21.015337399999996,105.8099253
cá nhân,3.0,,75.0,chung cư thường,full,3.75,21.0029038,105.939237
cá nhân,3.0,,128.0,chung cư thường,unk,10.0,21.010940100000003,105.7211324
môi giới,2.0,,68.0,chung cư thường,full,8.0,21.0496292,105.91631409999998
cá nhân,1.0,1.0,35.0,chung cư mini,full,4.0,20.9943403,105.8141531
cá nhân,3.0,,96.0,chung cư thường,cơ bản,13.0,21.0232492,105.78999009999998
cá nhân,2.0,1.0,65.0,chung cư thường,full,6.5,20.9964358,105.7709164
cá nhân,2.0,,70.5,chung cư thường,unk,11.0,21.055442199999998,105.80480929999999
môi giới,4.0,,167.0,chung cư thường,cơ bản,35.0,21.0203116,105.8083282
môi giới,2.0,,60.0,chung cư thường,full,10.0,21.059675600000002,105.80407959999998
môi giới,2.0,2.0,87.0,chung cư thường,full,10.0,21.057969,105.79754199999999
cá nhân,1.0,,38.0,chung cư studio,full,8.0,21.0105633,105.7994223
cá nhân,2.0,2.0,70.0,chung cư thường,cơ bản,10.0,20.996852399999998,105.8034491
môi giới,3.0,,80.0,chung cư thường,cơ bản,10.0,21.030646100000002,105.7692892
môi giới,3.0,,116.0,chung cư thường,unk,10.0,21.0919168,105.78500220000001
môi giới,2.0,1.0,120.0,chung cư thường,full,10.0,21.0362368,105.7905825
cá nhân,3.0,2.0,142.0,chung cư thường,full,18.0,21.035415399999998,105.7947586
cá nhân,1.0,,25.0,chung cư studio,unk,4.0,21.0617106,105.8944872
cá nhân,2.0,,70.0,chung cư studio,cơ bản,14.0,21.0105633,105.7994223
cá nhân,2.0,,110.0,chung cư thường,full,12.0,20.9982638,105.86736670000002
cá nhân,2.0,2.0,100.6,chung cư thường,unk,7.0,21.0838905,105.80848229999998
môi giới,2.0,2.0,75.0,chung cư thường,cơ bản,6.0,21.0586359,105.78319920000001
môi giới,2.0,,114.0,chung cư thường,full,16.0,21.004945000000003,105.7980865
cá nhân,2.0,,60.0,chung cư thường,full,7.0,21.057969,105.79754199999999
môi giới,2.0,,75.0,chung cư thường,cơ bản,12.0,21.035414399999997,105.81399109999998
cá nhân,3.0,,112.0,chung cư thường,full,14.0,21.0061504,105.80651019999999
cá nhân,1.0,2.0,46.0,chung cư thường,full,13.0,21.0249117,105.84336929999999
cá nhân,3.0,1.0,90.0,chung cư thường,full,10.0,20.9990138,105.80278249999999
môi giới,1.0,,55.0,chung cư thường,unk,9.0,21.0361845,105.81056159999999
môi giới,1.0,,70.0,chung cư thường,unk,15.0,21.0323732,105.80957079999999
cá nhân,1.0,,150.0,chung cư thường,full,11.0,20.9981973,105.8127529
cá nhân,1.0,1.0,45.0,chung cư thường,full,7.0,21.0215732,105.8430914
cá nhân,2.0,,80.0,chung cư thường,full,8.0,21.0184971,105.82735729999999
cá nhân,2.0,,70.0,chung cư tập thể,full,7.5,21.0184378,105.802628
cá nhân,1.0,,28.0,chung cư studio,full,8.5,21.0032299,105.77861419999999
cá nhân,2.0,1.0,97.0,chung cư thường,full,12.0,21.035415399999998,105.7947586
cá nhân,1.0,,25.0,chung cư thường,unk,3.9,20.9540586,105.7409852
cá nhân,2.0,1.0,70.0,chung cư thường,unk,10.0,21.0104484,105.81844029999999
cá nhân,1.0,,28.0,chung cư thường,unk,4.0,21.035347,105.8033348
môi giới,3.0,2.0,82.0,chung cư thường,full,11.0,20.9987082,105.7515087
cá nhân,3.0,,100.2,chung cư thường,full,33.0,21.033009399999997,105.8139007
môi giới,2.0,1.0,60.0,chung cư thường,cơ bản,9.5,21.0032299,105.77861419999999
môi giới,1.0,,36.0,chung cư studio,full,7.0,21.0099571,105.7843298
môi giới,1.0,,38.0,chung cư studio,full,8.0,21.0105633,105.7994223
môi giới,1.0,1.0,30.0,chung cư thường,full,5.5,21.0032299,105.77861419999999
môi giới,2.0,,60.0,chung cư thường,full,9.0,20.9987082,105.7515087
môi giới,1.0,,34.0,chung cư studio,full,7.0,20.9987082,105.7515087
môi giới,2.0,2.0,86.0,chung cư thường,full,9.0,21.0403832,105.76299240000002
môi giới,2.0,2.0,86.0,chung cư thường,full,9.0,21.031083600000002,105.7745675
môi giới,3.0,,128.0,chung cư thường,full,12.0,21.0295683,105.7918811
môi giới,3.0,,98.0,chung cư thường,cơ bản,11.0,21.0028962,105.78911200000002
môi giới,3.0,2.0,100.0,chung cư thường,full,13.5,21.009057100000003,105.8607507
môi giới,2.0,2.0,90.0,chung cư thường,full,11.0,21.009057100000003,105.8607507
cá nhân,2.0,1.0,81.0,chung cư thường,full,23.0,21.0312117,105.81505220000001
môi giới,2.0,,98.0,chung cư thường,unk,16.0,21.012171300000002,105.86326000000001
môi giới,2.0,2.0,86.0,chung cư thường,full,17.0,21.0203116,105.8083282
môi giới,2.0,,86.0,chung cư thường,full,15.0,21.0210979,105.8087914
môi giới,2.0,2.0,80.0,chung cư thường,cơ bản,10.0,21.033369399999998,105.76971979999999
môi giới,3.0,2.0,110.0,chung cư thường,full,12.0,21.0141788,105.7775527
môi giới,2.0,2.0,95.0,chung cư thường,full,14.0,20.9959819,105.8097244
cá nhân,2.0,,66.0,chung cư thường,cơ bản,8.0,21.0005949,105.87256799999999
môi giới,2.0,,70.0,chung cư thường,full,6.0,21.043523899999997,105.9068002
môi giới,2.0,1.0,70.0,chung cư thường,full,8.0,21.043523899999997,105.9068002
môi giới,2.0,,80.0,chung cư thường,cơ bản,10.0,21.043331100000003,105.8653021
cá nhân,3.0,1.0,90.0,chung cư thường,full,13.0,21.050560600000004,105.78091859999999
cá nhân,2.0,2.0,64.0,chung cư thường,full,13.0,21.0084108,105.8014449
môi giới,1.0,,55.0,chung cư thường,full,15.0,21.0311,105.8136648
môi giới,2.0,,75.0,chung cư thường,full,13.0,21.0099571,105.7843298
môi giới,2.0,2.0,70.0,chung cư thường,full,8.0,21.081348000000002,105.8147429
môi giới,3.0,,97.0,chung cư thường,full,10.0,21.081348000000002,105.8147429
cá nhân,2.0,,65.0,chung cư thường,nguyên bản,8.0,21.0297624,105.77796609999999
môi giới,1.0,,55.0,chung cư thường,full cao cấp,6.0,21.046355,105.90976770000002
môi giới,2.0,,66.0,chung cư thường,full,10.0,21.046355,105.90976770000002
môi giới,2.0,,66.0,chung cư thường,cơ bản,8.0,21.046355,105.90976770000002
môi giới,3.0,,125.0,chung cư thường,cơ bản,13.0,21.0396186,105.7672124
cá nhân,2.0,2.0,82.0,chung cư thường,full,15.0,20.9982638,105.86736670000002
cá nhân,2.0,2.0,90.0,chung cư thường,full,14.0,20.9982638,105.86736670000002
cá nhân,2.0,2.0,90.0,chung cư thường,full,14.0,20.9982638,105.86736670000002
môi giới,2.0,2.0,82.0,chung cư thường,unk,15.0,21.0174168,105.7820991
môi giới,2.0,2.0,124.0,chung cư thường,unk,9.5,20.983374899999998,105.7835348
cá nhân,3.0,,136.0,chung cư thường,cơ bản,12.0,20.9999547,105.8004869
môi giới,3.0,,100.0,chung cư thường,full,15.0,20.983698399999998,105.8636257
cá nhân,3.0,,100.0,chung cư thường,full cao cấp,19.0,21.0919168,105.78500220000001
môi giới,1.0,,40.0,chung cư thường,full,8.0,21.0186765,105.884813
môi giới,3.0,2.0,130.0,chung cư thường,cơ bản,9.0,21.0309202,105.75924140000001
cá nhân,1.0,,38.0,chung cư studio,full,8.5,21.0186765,105.884813
môi giới,2.0,2.0,70.0,chung cư thường,full,12.0,20.999835600000004,105.7480899
môi giới,2.0,,90.0,chung cư thường,full,8.0,20.985859299999998,105.840497
môi giới,3.0,,125.0,chung cư thường,full,8.0,21.047586600000002,105.796981
môi giới,3.0,,136.0,chung cư thường,full,12.0,21.046039800000003,105.7932705
môi giới,2.0,1.0,85.0,chung cư thường,full,13.0,21.070110699999997,105.8116124
cá nhân,2.0,1.0,62.0,chung cư thường,full,7.0,20.9726978,105.7781884
môi giới,1.0,,40.0,chung cư thường,nguyên bản,7.0,21.0186765,105.884813
môi giới,2.0,,60.0,chung cư thường,full,12.0,20.994840600000003,105.80602820000001
môi giới,2.0,1.0,60.0,chung cư thường,full,12.0,21.0084108,105.8014449
môi giới,1.0,1.0,51.0,chung cư thường,full,9.0,21.0042496,105.80338390000001
môi giới,2.0,2.0,70.0,chung cư thường,cơ bản,12.0,20.996852399999998,105.8034491
môi giới,3.0,2.0,100.0,chung cư thường,full,13.0,21.0101531,105.7988345
môi giới,2.0,,83.0,chung cư thường,full,14.0,21.018340600000002,105.77647820000001
môi giới,2.0,1.0,60.0,chung cư thường,full,11.0,21.033369399999998,105.76971979999999
môi giới,2.0,,70.0,chung cư thường,cơ bản,14.0,21.0099571,105.7843298
môi giới,2.0,2.0,70.0,chung cư thường,full,12.0,21.018137799999998,105.7932507
môi giới,2.0,,70.0,chung cư thường,cơ bản,10.5,21.018137799999998,105.7932507
môi giới,2.0,,60.0,chung cư thường,full,13.0,21.0043594,105.7944744
môi giới,3.0,,100.0,chung cư thường,full,18.0,21.0105633,105.7994223
môi giới,3.0,,100.0,chung cư thường,cơ bản,9.0,21.0713471,105.79329440000001
môi giới,1.0,,35.0,chung cư studio,full,6.0,21.0607423,105.80900449999999
cá nhân,2.0,,65.0,chung cư thường,unk,6.0,20.96878,105.7858
cá nhân,3.0,,110.0,chung cư thường,full,11.0,21.0341986,105.8172682
môi giới,3.0,,77.0,chung cư thường,full,6.0,21.086135600000002,105.78568190000001
môi giới,2.0,,74.0,chung cư thường,full,7.0,21.0586359,105.78319920000001
môi giới,2.0,,94.0,chung cư thường,cơ bản,12.0,21.030646100000002,105.7692892
môi giới,2.0,1.0,60.0,chung cư thường,nguyên bản,8.5,21.0218044,105.790872
môi giới,2.0,,80.0,chung cư thường,cơ bản,10.0,21.0281772,105.7828902
môi giới,2.0,,80.0,chung cư thường,cơ bản,11.0,21.0281772,105.7828902
môi giới,2.0,2.0,75.0,chung cư thường,full,10.0,21.0312359,105.78183200000001
môi giới,2.0,2.0,98.0,chung cư thường,cơ bản,9.0,21.018137799999998,105.7932507
cá nhân,2.0,,115.0,chung cư thường,cơ bản,15.0,20.9981973,105.8127529
cá nhân,3.0,,114.5,chung cư thường,unk,19.0,20.9981973,105.8127529
môi giới,2.0,2.0,80.0,chung cư thường,full,12.0,21.033369399999998,105.76971979999999
môi giới,1.0,1.0,40.0,chung cư thường,cơ bản,7.0,21.043523899999997,105.9068002
môi giới,1.0,1.0,38.0,chung cư thường,full,7.5,21.046355,105.90976770000002
cá nhân,2.0,1.0,64.0,chung cư thường,full,8.5,21.0024138,105.9641124
môi giới,2.0,,80.0,chung cư thường,full,14.0,21.0002855,105.82847659999999
môi giới,3.0,1.0,125.0,chung cư thường,full,30.0,21.011441199999997,105.8634041
môi giới,2.0,1.0,86.0,chung cư thường,full,20.0,21.011441199999997,105.8634041
môi giới,1.0,1.0,77.0,chung cư studio,full,16.0,21.0249117,105.84336929999999
môi giới,1.0,,28.0,chung cư thường,cơ bản,6.0,21.0032299,105.77861419999999
môi giới,2.0,,58.0,chung cư thường,full,9.0,21.0032299,105.77861419999999
cá nhân,2.0,2.0,72.0,chung cư thường,cơ bản,10.0,21.0362368,105.7905825
cá nhân,3.0,1.0,130.0,chung cư thường,full,8.0,21.0362368,105.7905825
môi giới,3.0,,110.0,chung cư thường,cơ bản,10.0,21.0362368,105.7905825
cá nhân,2.0,2.0,70.0,chung cư thường,unk,8.0,21.0548635,105.8884966
môi giới,3.0,,75.0,chung cư thường,cơ bản,5.0,21.086135600000002,105.78568190000001
môi giới,2.0,2.0,100.0,chung cư thường,full,10.0,21.0362368,105.7905825
môi giới,1.0,1.0,70.0,chung cư thường,cơ bản,7.0,21.0186765,105.884813
môi giới,3.0,,100.0,chung cư thường,cơ bản,10.0,21.034410100000002,105.78390700000001
môi giới,3.0,,120.0,chung cư thường,full,12.0,21.0084108,105.8014449
môi giới,2.0,,88.0,chung cư thường,full,7.0,21.0396186,105.7672124
môi giới,3.0,,104.0,chung cư thường,full,13.0,21.030646100000002,105.7692892
môi giới,2.0,1.0,70.0,chung cư thường,cơ bản,6.0,21.0548635,105.8884966
cá nhân,3.0,2.0,98.2,chung cư thường,cơ bản,12.0,21.0034608,105.77032870000001
cá nhân,1.0,,26.0,chung cư thường,unk,3.65,20.9845891,105.79958130000001
môi giới,3.0,,130.0,chung cư thường,full,8.5,21.0034608,105.77032870000001
môi giới,2.0,,75.0,chung cư thường,full,6.0,21.0713471,105.79329440000001
cá nhân,2.0,1.0,52.0,chung cư tập thể,unk,5.3,21.0272814,105.81774240000001
môi giới,2.0,,88.0,chung cư thường,cơ bản,10.0,21.0141788,105.7775527
môi giới,2.0,,100.0,chung cư thường,cơ bản,10.0,21.030914399999997,105.78390619999999
cá nhân,2.0,2.0,97.5,chung cư thường,full,15.0,20.9982638,105.86736670000002
cá nhân,2.0,2.0,75.0,chung cư thường,full,14.0,21.0034608,105.77032870000001
môi giới,1.0,1.0,40.0,chung cư thường,full,8.0,21.0186765,105.884813
cá nhân,2.0,2.0,88.0,chung cư thường,unk,7.0,20.9903367,105.78272369999999
môi giới,2.0,2.0,70.0,chung cư thường,full,12.0,20.9959819,105.8097244
môi giới,2.0,2.0,70.0,chung cư thường,unk,8.0,21.043523899999997,105.9068002
môi giới,2.0,2.0,70.0,chung cư thường,full,7.5,21.054309600000003,105.8771757
môi giới,2.0,,85.0,chung cư thường,full,11.0,21.043331100000003,105.8653021
môi giới,2.0,,57.0,chung cư thường,full,5.5,20.958768799999998,105.8463162
cá nhân,2.0,,70.0,chung cư thường,cơ bản,6.0,21.0186765,105.884813
môi giới,1.0,,50.0,chung cư thường,cơ bản,9.5,20.9982638,105.86736670000002
môi giới,4.0,,80.0,chung cư thường,unk,12.0,20.9982638,105.86736670000002
môi giới,3.0,1.0,100.0,chung cư thường,unk,14.5,20.9973921,105.804033
cá nhân,2.0,2.0,80.0,chung cư thường,unk,15.0,20.9982638,105.86736670000002
môi giới,1.0,2.0,50.0,chung cư thường,full,6.0,20.9803876,105.8066156
môi giới,2.0,,57.0,chung cư thường,full,5.0,20.958768799999998,105.8463162
